bool done,bool enable,int range_max,int range_min,bool rst_n,int sequence_value,int start_value,int step
0,1,-40,-56,1,-54,-54,10
0,1,-40,-56,1,-44,-54,10
0,1,-40,-56,1,-34,-54,10
1,0,-40,-56,1,-34,-54,10
0,0,-40,-56,0,0,-54,10
0,0,-40,-56,0,0,-54,10
0,0,-40,-56,1,0,-54,10
0,1,46,8,1,0,23,4
0,1,46,8,1,0,23,4
0,1,46,8,1,23,23,4
0,1,46,8,1,27,23,4
0,1,46,8,1,31,23,4
0,1,46,8,1,35,23,4
0,1,46,8,1,39,23,4
0,1,46,8,1,43,23,4
0,1,46,8,1,47,23,4
1,0,46,8,1,47,23,4
0,0,46,8,0,0,23,4
0,0,46,8,0,0,23,4
0,0,46,8,1,0,23,4
0,1,27,-72,1,0,-35,-4
0,1,27,-72,1,0,-35,-4
0,1,27,-72,1,-35,-35,-4
0,1,27,-72,1,-39,-35,-4
0,1,27,-72,1,-43,-35,-4
0,1,27,-72,1,-47,-35,-4
0,1,27,-72,1,-51,-35,-4
0,1,27,-72,1,-55,-35,-4
0,1,27,-72,1,-59,-35,-4
0,1,27,-72,1,-63,-35,-4
0,1,27,-72,1,-67,-35,-4
0,1,27,-72,1,-71,-35,-4
0,1,27,-72,1,-75,-35,-4
1,0,27,-72,1,-75,-35,-4
0,0,27,-72,0,0,-35,-4
0,0,27,-72,0,0,-35,-4
0,0,27,-72,1,0,-35,-4
0,1,67,-38,1,0,66,1
0,1,67,-38,1,0,66,1
0,1,67,-38,1,66,66,1
0,1,67,-38,1,67,66,1
0,1,67,-38,1,68,66,1
1,0,67,-38,1,68,66,1
0,0,67,-38,0,0,66,1
0,0,67,-38,0,0,66,1
0,0,67,-38,1,0,66,1
0,1,27,-28,1,0,16,-8
0,1,27,-28,1,0,16,-8
0,1,27,-28,1,16,16,-8
0,1,27,-28,1,8,16,-8
0,1,27,-28,1,0,16,-8
0,1,27,-28,1,-8,16,-8
0,1,27,-28,1,-16,16,-8
0,1,27,-28,1,-24,16,-8
0,1,27,-28,1,-32,16,-8
1,0,27,-28,1,-32,16,-8
0,0,27,-28,0,0,16,-8
0,0,27,-28,0,0,16,-8
0,0,27,-28,1,0,16,-8
0,1,-22,-28,1,0,-24,2
0,1,-22,-28,1,0,-24,2
0,1,-22,-28,1,-24,-24,2
0,1,-22,-28,1,-22,-24,2
0,1,-22,-28,1,-20,-24,2
1,0,-22,-28,1,-20,-24,2
0,0,-22,-28,0,0,-24,2
0,0,-22,-28,0,0,-24,2
0,0,-22,-28,1,0,-24,2
0,1,80,-60,1,0,-59,-8
0,1,80,-60,1,0,-59,-8
0,1,80,-60,1,-59,-59,-8
0,1,80,-60,1,-67,-59,-8
1,0,80,-60,1,-67,-59,-8
0,0,80,-60,0,0,-59,-8
0,0,80,-60,0,0,-59,-8
0,0,80,-60,1,0,-59,-8
0,1,80,-80,1,0,3,-3
0,1,80,-80,1,0,3,-3
0,1,80,-80,1,3,3,-3
0,1,80,-80,1,0,3,-3
0,1,80,-80,1,-3,3,-3
0,1,80,-80,1,-6,3,-3
0,1,80,-80,1,-9,3,-3
0,1,80,-80,1,-12,3,-3
0,1,80,-80,1,-15,3,-3
0,1,80,-80,1,-18,3,-3
0,1,80,-80,1,-21,3,-3
0,1,80,-80,1,-24,3,-3
0,1,80,-80,1,-27,3,-3
0,1,80,-80,1,-30,3,-3
0,1,80,-80,1,-33,3,-3
0,1,80,-80,1,-36,3,-3
0,1,80,-80,1,-39,3,-3
0,1,80,-80,1,-42,3,-3
0,1,80,-80,1,-45,3,-3
0,1,80,-80,1,-48,3,-3
0,1,80,-80,1,-51,3,-3
0,1,80,-80,1,-54,3,-3
0,1,80,-80,1,-57,3,-3
0,1,80,-80,1,-60,3,-3
0,1,80,-80,1,-63,3,-3
0,1,80,-80,1,-66,3,-3
0,1,80,-80,1,-69,3,-3
0,1,80,-80,1,-72,3,-3
0,1,80,-80,1,-75,3,-3
0,1,80,-80,1,-78,3,-3
0,1,80,-80,1,-81,3,-3
1,0,80,-80,1,-81,3,-3
0,0,80,-80,0,0,3,-3
0,0,80,-80,0,0,3,-3
0,0,80,-80,1,0,3,-3
0,1,96,-47,1,0,89,-7
0,1,96,-47,1,0,89,-7
0,1,96,-47,1,89,89,-7
0,1,96,-47,1,82,89,-7
0,1,96,-47,1,75,89,-7
0,1,96,-47,1,68,89,-7
0,1,96,-47,1,61,89,-7
0,1,96,-47,1,54,89,-7
0,1,96,-47,1,47,89,-7
0,1,96,-47,1,40,89,-7
0,1,96,-47,1,33,89,-7
0,1,96,-47,1,26,89,-7
0,1,96,-47,1,19,89,-7
0,1,96,-47,1,12,89,-7
0,1,96,-47,1,5,89,-7
0,1,96,-47,1,-2,89,-7
0,1,96,-47,1,-9,89,-7
0,1,96,-47,1,-16,89,-7
0,1,96,-47,1,-23,89,-7
0,1,96,-47,1,-30,89,-7
0,1,96,-47,1,-37,89,-7
0,1,96,-47,1,-44,89,-7
0,1,96,-47,1,-51,89,-7
1,0,96,-47,1,-51,89,-7
0,0,96,-47,0,0,89,-7
0,0,96,-47,0,0,89,-7
0,0,96,-47,1,0,89,-7
0,1,71,-83,1,0,-33,4
0,1,71,-83,1,0,-33,4
0,1,71,-83,1,-33,-33,4
0,1,71,-83,1,-29,-33,4
0,1,71,-83,1,-25,-33,4
0,1,71,-83,1,-21,-33,4
0,1,71,-83,1,-17,-33,4
0,1,71,-83,1,-13,-33,4
0,1,71,-83,1,-9,-33,4
0,1,71,-83,1,-5,-33,4
0,1,71,-83,1,-1,-33,4
0,1,71,-83,1,3,-33,4
0,1,71,-83,1,7,-33,4
0,1,71,-83,1,11,-33,4
0,1,71,-83,1,15,-33,4
0,1,71,-83,1,19,-33,4
0,1,71,-83,1,23,-33,4
0,1,71,-83,1,27,-33,4
0,1,71,-83,1,31,-33,4
0,1,71,-83,1,35,-33,4
0,1,71,-83,1,39,-33,4
0,1,71,-83,1,43,-33,4
0,1,71,-83,1,47,-33,4
0,1,71,-83,1,51,-33,4
0,1,71,-83,1,55,-33,4
0,1,71,-83,1,59,-33,4
0,1,71,-83,1,63,-33,4
0,1,71,-83,1,67,-33,4
0,1,71,-83,1,71,-33,4
0,1,71,-83,1,75,-33,4
1,0,71,-83,1,75,-33,4
0,0,71,-83,0,0,-33,4
0,0,71,-83,0,0,-33,4
0,0,71,-83,1,0,-33,4
0,1,94,38,1,0,51,2
0,1,94,38,1,0,51,2
0,1,94,38,1,51,51,2
0,1,94,38,1,53,51,2
0,1,94,38,1,55,51,2
0,1,94,38,1,57,51,2
0,1,94,38,1,59,51,2
0,1,94,38,1,61,51,2
0,1,94,38,1,63,51,2
0,1,94,38,1,65,51,2
0,1,94,38,1,67,51,2
0,1,94,38,1,69,51,2
0,1,94,38,1,71,51,2
0,1,94,38,1,73,51,2
0,1,94,38,1,75,51,2
0,1,94,38,1,77,51,2
0,1,94,38,1,79,51,2
0,1,94,38,1,81,51,2
0,1,94,38,1,83,51,2
0,1,94,38,1,85,51,2
0,1,94,38,1,87,51,2
0,1,94,38,1,89,51,2
0,1,94,38,1,91,51,2
0,1,94,38,1,93,51,2
0,1,94,38,1,95,51,2
1,0,94,38,1,95,51,2
0,0,94,38,0,0,51,2
0,0,94,38,0,0,51,2
0,0,94,38,1,0,51,2
0,1,97,-5,1,0,8,-4
0,1,97,-5,1,0,8,-4
0,1,97,-5,1,8,8,-4
0,1,97,-5,1,4,8,-4
0,1,97,-5,1,0,8,-4
0,1,97,-5,1,-4,8,-4
0,1,97,-5,1,-8,8,-4
1,0,97,-5,1,-8,8,-4
0,0,97,-5,0,0,8,-4
0,0,97,-5,0,0,8,-4
0,0,97,-5,1,0,8,-4
0,1,62,-87,1,0,-33,10
0,1,62,-87,1,0,-33,10
0,1,62,-87,1,-33,-33,10
0,1,62,-87,1,-23,-33,10
0,1,62,-87,1,-13,-33,10
0,1,62,-87,1,-3,-33,10
0,1,62,-87,1,7,-33,10
0,1,62,-87,1,17,-33,10
0,1,62,-87,1,27,-33,10
0,1,62,-87,1,37,-33,10
0,1,62,-87,1,47,-33,10
0,1,62,-87,1,57,-33,10
0,1,62,-87,1,67,-33,10
1,0,62,-87,1,67,-33,10
0,0,62,-87,0,0,-33,10
0,0,62,-87,0,0,-33,10
0,0,62,-87,1,0,-33,10
0,1,58,-36,1,0,45,1
0,1,58,-36,1,0,45,1
0,1,58,-36,1,45,45,1
0,1,58,-36,1,46,45,1
0,1,58,-36,1,47,45,1
0,1,58,-36,1,48,45,1
0,1,58,-36,1,49,45,1
0,1,58,-36,1,50,45,1
0,1,58,-36,1,51,45,1
0,1,58,-36,1,52,45,1
0,1,58,-36,1,53,45,1
0,1,58,-36,1,54,45,1
0,1,58,-36,1,55,45,1
0,1,58,-36,1,56,45,1
0,1,58,-36,1,57,45,1
0,1,58,-36,1,58,45,1
0,1,58,-36,1,59,45,1
1,0,58,-36,1,59,45,1
0,0,58,-36,0,0,45,1
0,0,58,-36,0,0,45,1
0,0,58,-36,1,0,45,1
0,1,88,-91,1,0,-52,-7
0,1,88,-91,1,0,-52,-7
0,1,88,-91,1,-52,-52,-7
0,1,88,-91,1,-59,-52,-7
0,1,88,-91,1,-66,-52,-7
0,1,88,-91,1,-73,-52,-7
0,1,88,-91,1,-80,-52,-7
0,1,88,-91,1,-87,-52,-7
0,1,88,-91,1,-94,-52,-7
1,0,88,-91,1,-94,-52,-7
0,0,88,-91,0,0,-52,-7
0,0,88,-91,0,0,-52,-7
0,0,88,-91,1,0,-52,-7
0,1,22,-88,1,0,-76,-7
0,1,22,-88,1,0,-76,-7
0,1,22,-88,1,-76,-76,-7
0,1,22,-88,1,-83,-76,-7
0,1,22,-88,1,-90,-76,-7
1,0,22,-88,1,-90,-76,-7
0,0,22,-88,0,0,-76,-7
0,0,22,-88,0,0,-76,-7
0,0,22,-88,1,0,-76,-7
0,1,96,32,1,0,94,-6
0,1,96,32,1,0,94,-6
0,1,96,32,1,94,94,-6
0,1,96,32,1,88,94,-6
0,1,96,32,1,82,94,-6
0,1,96,32,1,76,94,-6
0,1,96,32,1,70,94,-6
0,1,96,32,1,64,94,-6
0,1,96,32,1,58,94,-6
0,1,96,32,1,52,94,-6
0,1,96,32,1,46,94,-6
0,1,96,32,1,40,94,-6
0,1,96,32,1,34,94,-6
0,1,96,32,1,28,94,-6
1,0,96,32,1,28,94,-6
0,0,96,32,0,0,94,-6
0,0,96,32,0,0,94,-6
0,0,96,32,1,0,94,-6
0,1,96,92,1,0,92,9
0,1,96,92,1,0,92,9
0,1,96,92,1,92,92,9
0,1,96,92,1,101,92,9
1,0,96,92,1,101,92,9
0,0,96,92,0,0,92,9
0,0,96,92,0,0,92,9
0,0,96,92,1,0,92,9
0,1,46,-50,1,0,-37,-9
0,1,46,-50,1,0,-37,-9
0,1,46,-50,1,-37,-37,-9
0,1,46,-50,1,-46,-37,-9
0,1,46,-50,1,-55,-37,-9
1,0,46,-50,1,-55,-37,-9
0,0,46,-50,0,0,-37,-9
0,0,46,-50,0,0,-37,-9
0,0,46,-50,1,0,-37,-9
0,1,55,-66,1,0,-44,-8
0,1,55,-66,1,0,-44,-8
0,1,55,-66,1,-44,-44,-8
0,1,55,-66,1,-52,-44,-8
0,1,55,-66,1,-60,-44,-8
0,1,55,-66,1,-68,-44,-8
1,0,55,-66,1,-68,-44,-8
0,0,55,-66,0,0,-44,-8
0,0,55,-66,0,0,-44,-8
0,0,55,-66,1,0,-44,-8
0,1,96,-100,1,0,-71,-8
0,1,96,-100,1,0,-71,-8
0,1,96,-100,1,-71,-71,-8
0,1,96,-100,1,-79,-71,-8
0,1,96,-100,1,-87,-71,-8
0,1,96,-100,1,-95,-71,-8
0,1,96,-100,1,-103,-71,-8
1,0,96,-100,1,-103,-71,-8
0,0,96,-100,0,0,-71,-8
0,0,96,-100,0,0,-71,-8
0,0,96,-100,1,0,-71,-8
0,1,72,-89,1,0,25,-9
0,1,72,-89,1,0,25,-9
0,1,72,-89,1,25,25,-9
0,1,72,-89,1,16,25,-9
0,1,72,-89,1,7,25,-9
0,1,72,-89,1,-2,25,-9
0,1,72,-89,1,-11,25,-9
0,1,72,-89,1,-20,25,-9
0,1,72,-89,1,-29,25,-9
0,1,72,-89,1,-38,25,-9
0,1,72,-89,1,-47,25,-9
0,1,72,-89,1,-56,25,-9
0,1,72,-89,1,-65,25,-9
0,1,72,-89,1,-74,25,-9
0,1,72,-89,1,-83,25,-9
0,1,72,-89,1,-92,25,-9
1,0,72,-89,1,-92,25,-9
0,0,72,-89,0,0,25,-9
0,0,72,-89,0,0,25,-9
0,0,72,-89,1,0,25,-9
0,1,-77,-99,1,0,-96,8
0,1,-77,-99,1,0,-96,8
0,1,-77,-99,1,-96,-96,8
0,1,-77,-99,1,-88,-96,8
0,1,-77,-99,1,-80,-96,8
0,1,-77,-99,1,-72,-96,8
1,0,-77,-99,1,-72,-96,8
0,0,-77,-99,0,0,-96,8
0,0,-77,-99,0,0,-96,8
0,0,-77,-99,1,0,-96,8
0,1,86,-6,1,0,80,2
0,1,86,-6,1,0,80,2
0,1,86,-6,1,80,80,2
0,1,86,-6,1,82,80,2
0,1,86,-6,1,84,80,2
0,1,86,-6,1,86,80,2
0,1,86,-6,1,88,80,2
1,0,86,-6,1,88,80,2
0,0,86,-6,0,0,80,2
0,0,86,-6,0,0,80,2
0,0,86,-6,1,0,80,2
0,1,58,-29,1,0,-10,-5
0,1,58,-29,1,0,-10,-5
0,1,58,-29,1,-10,-10,-5
0,1,58,-29,1,-15,-10,-5
0,1,58,-29,1,-20,-10,-5
0,1,58,-29,1,-25,-10,-5
0,1,58,-29,1,-30,-10,-5
1,0,58,-29,1,-30,-10,-5
0,0,58,-29,0,0,-10,-5
0,0,58,-29,0,0,-10,-5
0,0,58,-29,1,0,-10,-5
0,1,-89,-100,1,0,-100,-4
0,1,-89,-100,1,0,-100,-4
0,1,-89,-100,1,-100,-100,-4
0,1,-89,-100,1,-104,-100,-4
1,0,-89,-100,1,-104,-100,-4
0,0,-89,-100,0,0,-100,-4
0,0,-89,-100,0,0,-100,-4
0,0,-89,-100,1,0,-100,-4
0,1,74,-6,1,0,16,-8
0,1,74,-6,1,0,16,-8
0,1,74,-6,1,16,16,-8
0,1,74,-6,1,8,16,-8
0,1,74,-6,1,0,16,-8
0,1,74,-6,1,-8,16,-8
1,0,74,-6,1,-8,16,-8
0,0,74,-6,0,0,16,-8
0,0,74,-6,0,0,16,-8
0,0,74,-6,1,0,16,-8
0,1,77,17,1,0,62,5
0,1,77,17,1,0,62,5
0,1,77,17,1,62,62,5
0,1,77,17,1,67,62,5
0,1,77,17,1,72,62,5
0,1,77,17,1,77,62,5
0,1,77,17,1,82,62,5
1,0,77,17,1,82,62,5
0,0,77,17,0,0,62,5
0,0,77,17,0,0,62,5
0,0,77,17,1,0,62,5
0,1,65,-90,1,0,-32,9
0,1,65,-90,1,0,-32,9
0,1,65,-90,1,-32,-32,9
0,1,65,-90,1,-23,-32,9
0,1,65,-90,1,-14,-32,9
0,1,65,-90,1,-5,-32,9
0,1,65,-90,1,4,-32,9
0,1,65,-90,1,13,-32,9
0,1,65,-90,1,22,-32,9
0,1,65,-90,1,31,-32,9
0,1,65,-90,1,40,-32,9
0,1,65,-90,1,49,-32,9
0,1,65,-90,1,58,-32,9
0,1,65,-90,1,67,-32,9
1,0,65,-90,1,67,-32,9
0,0,65,-90,0,0,-32,9
0,0,65,-90,0,0,-32,9
0,0,65,-90,1,0,-32,9
0,1,-90,-99,1,0,-90,2
0,1,-90,-99,1,0,-90,2
0,1,-90,-99,1,-90,-90,2
0,1,-90,-99,1,-88,-90,2
1,0,-90,-99,1,-88,-90,2
0,0,-90,-99,0,0,-90,2
0,0,-90,-99,0,0,-90,2
0,0,-90,-99,1,0,-90,2
0,1,38,-14,1,0,-8,8
0,1,38,-14,1,0,-8,8
0,1,38,-14,1,-8,-8,8
0,1,38,-14,1,0,-8,8
0,1,38,-14,1,8,-8,8
0,1,38,-14,1,16,-8,8
0,1,38,-14,1,24,-8,8
0,1,38,-14,1,32,-8,8
0,1,38,-14,1,40,-8,8
1,0,38,-14,1,40,-8,8
0,0,38,-14,0,0,-8,8
0,0,38,-14,0,0,-8,8
0,0,38,-14,1,0,-8,8
0,1,58,-89,1,0,37,-2
0,1,58,-89,1,0,37,-2
0,1,58,-89,1,37,37,-2
0,1,58,-89,1,35,37,-2
0,1,58,-89,1,33,37,-2
0,1,58,-89,1,31,37,-2
0,1,58,-89,1,29,37,-2
0,1,58,-89,1,27,37,-2
0,1,58,-89,1,25,37,-2
0,1,58,-89,1,23,37,-2
0,1,58,-89,1,21,37,-2
0,1,58,-89,1,19,37,-2
0,1,58,-89,1,17,37,-2
0,1,58,-89,1,15,37,-2
0,1,58,-89,1,13,37,-2
0,1,58,-89,1,11,37,-2
0,1,58,-89,1,9,37,-2
0,1,58,-89,1,7,37,-2
0,1,58,-89,1,5,37,-2
0,1,58,-89,1,3,37,-2
0,1,58,-89,1,1,37,-2
0,1,58,-89,1,-1,37,-2
0,1,58,-89,1,-3,37,-2
0,1,58,-89,1,-5,37,-2
0,1,58,-89,1,-7,37,-2
0,1,58,-89,1,-9,37,-2
0,1,58,-89,1,-11,37,-2
0,1,58,-89,1,-13,37,-2
0,1,58,-89,1,-15,37,-2
0,1,58,-89,1,-17,37,-2
0,1,58,-89,1,-19,37,-2
0,1,58,-89,1,-21,37,-2
0,1,58,-89,1,-23,37,-2
0,1,58,-89,1,-25,37,-2
0,1,58,-89,1,-27,37,-2
0,1,58,-89,1,-29,37,-2
0,1,58,-89,1,-31,37,-2
0,1,58,-89,1,-33,37,-2
0,1,58,-89,1,-35,37,-2
0,1,58,-89,1,-37,37,-2
0,1,58,-89,1,-39,37,-2
0,1,58,-89,1,-41,37,-2
0,1,58,-89,1,-43,37,-2
0,1,58,-89,1,-45,37,-2
0,1,58,-89,1,-47,37,-2
0,1,58,-89,1,-49,37,-2
0,1,58,-89,1,-51,37,-2
0,1,58,-89,1,-53,37,-2
0,1,58,-89,1,-55,37,-2
0,1,58,-89,1,-57,37,-2
0,1,58,-89,1,-59,37,-2
0,1,58,-89,1,-61,37,-2
0,1,58,-89,1,-63,37,-2
0,1,58,-89,1,-65,37,-2
0,1,58,-89,1,-67,37,-2
0,1,58,-89,1,-69,37,-2
0,1,58,-89,1,-71,37,-2
0,1,58,-89,1,-73,37,-2
0,1,58,-89,1,-75,37,-2
0,1,58,-89,1,-77,37,-2
0,1,58,-89,1,-79,37,-2
0,1,58,-89,1,-81,37,-2
0,1,58,-89,1,-83,37,-2
0,1,58,-89,1,-85,37,-2
0,1,58,-89,1,-87,37,-2
0,1,58,-89,1,-89,37,-2
0,1,58,-89,1,-91,37,-2
1,0,58,-89,1,-91,37,-2
0,0,58,-89,0,0,37,-2
0,0,58,-89,0,0,37,-2
0,0,58,-89,1,0,37,-2
0,1,61,10,1,0,50,-1
0,1,61,10,1,0,50,-1
0,1,61,10,1,50,50,-1
0,1,61,10,1,49,50,-1
0,1,61,10,1,48,50,-1
0,1,61,10,1,47,50,-1
0,1,61,10,1,46,50,-1
0,1,61,10,1,45,50,-1
0,1,61,10,1,44,50,-1
0,1,61,10,1,43,50,-1
0,1,61,10,1,42,50,-1
0,1,61,10,1,41,50,-1
0,1,61,10,1,40,50,-1
0,1,61,10,1,39,50,-1
0,1,61,10,1,38,50,-1
0,1,61,10,1,37,50,-1
0,1,61,10,1,36,50,-1
0,1,61,10,1,35,50,-1
0,1,61,10,1,34,50,-1
0,1,61,10,1,33,50,-1
0,1,61,10,1,32,50,-1
0,1,61,10,1,31,50,-1
0,1,61,10,1,30,50,-1
0,1,61,10,1,29,50,-1
0,1,61,10,1,28,50,-1
0,1,61,10,1,27,50,-1
0,1,61,10,1,26,50,-1
0,1,61,10,1,25,50,-1
0,1,61,10,1,24,50,-1
0,1,61,10,1,23,50,-1
0,1,61,10,1,22,50,-1
0,1,61,10,1,21,50,-1
0,1,61,10,1,20,50,-1
0,1,61,10,1,19,50,-1
0,1,61,10,1,18,50,-1
0,1,61,10,1,17,50,-1
0,1,61,10,1,16,50,-1
0,1,61,10,1,15,50,-1
0,1,61,10,1,14,50,-1
0,1,61,10,1,13,50,-1
0,1,61,10,1,12,50,-1
0,1,61,10,1,11,50,-1
0,1,61,10,1,10,50,-1
0,1,61,10,1,9,50,-1
1,0,61,10,1,9,50,-1
0,0,61,10,0,0,50,-1
0,0,61,10,0,0,50,-1
0,0,61,10,1,0,50,-1
0,1,15,-10,1,0,-4,-6
0,1,15,-10,1,0,-4,-6
0,1,15,-10,1,-4,-4,-6
0,1,15,-10,1,-10,-4,-6
0,1,15,-10,1,-16,-4,-6
1,0,15,-10,1,-16,-4,-6
0,0,15,-10,0,0,-4,-6
0,0,15,-10,0,0,-4,-6
0,0,15,-10,1,0,-4,-6
0,1,97,-85,1,0,-59,10
0,1,97,-85,1,0,-59,10
0,1,97,-85,1,-59,-59,10
0,1,97,-85,1,-49,-59,10
0,1,97,-85,1,-39,-59,10
0,1,97,-85,1,-29,-59,10
0,1,97,-85,1,-19,-59,10
0,1,97,-85,1,-9,-59,10
0,1,97,-85,1,1,-59,10
0,1,97,-85,1,11,-59,10
0,1,97,-85,1,21,-59,10
0,1,97,-85,1,31,-59,10
0,1,97,-85,1,41,-59,10
0,1,97,-85,1,51,-59,10
0,1,97,-85,1,61,-59,10
0,1,97,-85,1,71,-59,10
0,1,97,-85,1,81,-59,10
0,1,97,-85,1,91,-59,10
0,1,97,-85,1,101,-59,10
1,0,97,-85,1,101,-59,10
0,0,97,-85,0,0,-59,10
0,0,97,-85,0,0,-59,10
0,0,97,-85,1,0,-59,10
0,1,94,-83,1,0,94,8
0,1,94,-83,1,0,94,8
0,1,94,-83,1,94,94,8
0,1,94,-83,1,102,94,8
1,0,94,-83,1,102,94,8
0,0,94,-83,0,0,94,8
0,0,94,-83,0,0,94,8
0,0,94,-83,1,0,94,8
0,1,42,-6,1,0,33,-5
0,1,42,-6,1,0,33,-5
0,1,42,-6,1,33,33,-5
0,1,42,-6,1,28,33,-5
0,1,42,-6,1,23,33,-5
0,1,42,-6,1,18,33,-5
0,1,42,-6,1,13,33,-5
0,1,42,-6,1,8,33,-5
0,1,42,-6,1,3,33,-5
0,1,42,-6,1,-2,33,-5
0,1,42,-6,1,-7,33,-5
1,0,42,-6,1,-7,33,-5
0,0,42,-6,0,0,33,-5
0,0,42,-6,0,0,33,-5
0,0,42,-6,1,0,33,-5
0,1,72,61,1,0,63,5
0,1,72,61,1,0,63,5
0,1,72,61,1,63,63,5
0,1,72,61,1,68,63,5
0,1,72,61,1,73,63,5
1,0,72,61,1,73,63,5
0,0,72,61,0,0,63,5
0,0,72,61,0,0,63,5
0,0,72,61,1,0,63,5
0,1,57,-72,1,0,0,-7
0,1,57,-72,1,0,0,-7
0,1,57,-72,1,0,0,-7
0,1,57,-72,1,-7,0,-7
0,1,57,-72,1,-14,0,-7
0,1,57,-72,1,-21,0,-7
0,1,57,-72,1,-28,0,-7
0,1,57,-72,1,-35,0,-7
0,1,57,-72,1,-42,0,-7
0,1,57,-72,1,-49,0,-7
0,1,57,-72,1,-56,0,-7
0,1,57,-72,1,-63,0,-7
0,1,57,-72,1,-70,0,-7
0,1,57,-72,1,-77,0,-7
1,0,57,-72,1,-77,0,-7
0,0,57,-72,0,0,0,-7
0,0,57,-72,0,0,0,-7
0,0,57,-72,1,0,0,-7
0,1,97,85,1,0,96,-9
0,1,97,85,1,0,96,-9
0,1,97,85,1,96,96,-9
0,1,97,85,1,87,96,-9
0,1,97,85,1,78,96,-9
1,0,97,85,1,78,96,-9
0,0,97,85,0,0,96,-9
0,0,97,85,0,0,96,-9
0,0,97,85,1,0,96,-9
0,1,-60,-99,1,0,-93,4
0,1,-60,-99,1,0,-93,4
0,1,-60,-99,1,-93,-93,4
0,1,-60,-99,1,-89,-93,4
0,1,-60,-99,1,-85,-93,4
0,1,-60,-99,1,-81,-93,4
0,1,-60,-99,1,-77,-93,4
0,1,-60,-99,1,-73,-93,4
0,1,-60,-99,1,-69,-93,4
0,1,-60,-99,1,-65,-93,4
0,1,-60,-99,1,-61,-93,4
0,1,-60,-99,1,-57,-93,4
1,0,-60,-99,1,-57,-93,4
0,0,-60,-99,0,0,-93,4
0,0,-60,-99,0,0,-93,4
0,0,-60,-99,1,0,-93,4
0,1,1,-63,1,0,-1,8
0,1,1,-63,1,0,-1,8
0,1,1,-63,1,-1,-1,8
0,1,1,-63,1,7,-1,8
1,0,1,-63,1,7,-1,8
0,0,1,-63,0,0,-1,8
0,0,1,-63,0,0,-1,8
0,0,1,-63,1,0,-1,8
0,1,99,62,1,0,91,5
0,1,99,62,1,0,91,5
0,1,99,62,1,91,91,5
0,1,99,62,1,96,91,5
0,1,99,62,1,101,91,5
1,0,99,62,1,101,91,5
0,0,99,62,0,0,91,5
0,0,99,62,0,0,91,5
0,0,99,62,1,0,91,5
0,1,-38,-76,1,0,-50,9
0,1,-38,-76,1,0,-50,9
0,1,-38,-76,1,-50,-50,9
0,1,-38,-76,1,-41,-50,9
0,1,-38,-76,1,-32,-50,9
1,0,-38,-76,1,-32,-50,9
0,0,-38,-76,0,0,-50,9
0,0,-38,-76,0,0,-50,9
0,0,-38,-76,1,0,-50,9
0,1,57,-83,1,0,29,3
0,1,57,-83,1,0,29,3
0,1,57,-83,1,29,29,3
0,1,57,-83,1,32,29,3
0,1,57,-83,1,35,29,3
0,1,57,-83,1,38,29,3
0,1,57,-83,1,41,29,3
0,1,57,-83,1,44,29,3
0,1,57,-83,1,47,29,3
0,1,57,-83,1,50,29,3
0,1,57,-83,1,53,29,3
0,1,57,-83,1,56,29,3
0,1,57,-83,1,59,29,3
1,0,57,-83,1,59,29,3
0,0,57,-83,0,0,29,3
0,0,57,-83,0,0,29,3
0,0,57,-83,1,0,29,3
0,1,94,-91,1,0,-12,1
0,1,94,-91,1,0,-12,1
0,1,94,-91,1,-12,-12,1
0,1,94,-91,1,-11,-12,1
0,1,94,-91,1,-10,-12,1
0,1,94,-91,1,-9,-12,1
0,1,94,-91,1,-8,-12,1
0,1,94,-91,1,-7,-12,1
0,1,94,-91,1,-6,-12,1
0,1,94,-91,1,-5,-12,1
0,1,94,-91,1,-4,-12,1
0,1,94,-91,1,-3,-12,1
0,1,94,-91,1,-2,-12,1
0,1,94,-91,1,-1,-12,1
0,1,94,-91,1,0,-12,1
0,1,94,-91,1,1,-12,1
0,1,94,-91,1,2,-12,1
0,1,94,-91,1,3,-12,1
0,1,94,-91,1,4,-12,1
0,1,94,-91,1,5,-12,1
0,1,94,-91,1,6,-12,1
0,1,94,-91,1,7,-12,1
0,1,94,-91,1,8,-12,1
0,1,94,-91,1,9,-12,1
0,1,94,-91,1,10,-12,1
0,1,94,-91,1,11,-12,1
0,1,94,-91,1,12,-12,1
0,1,94,-91,1,13,-12,1
0,1,94,-91,1,14,-12,1
0,1,94,-91,1,15,-12,1
0,1,94,-91,1,16,-12,1
0,1,94,-91,1,17,-12,1
0,1,94,-91,1,18,-12,1
0,1,94,-91,1,19,-12,1
0,1,94,-91,1,20,-12,1
0,1,94,-91,1,21,-12,1
0,1,94,-91,1,22,-12,1
0,1,94,-91,1,23,-12,1
0,1,94,-91,1,24,-12,1
0,1,94,-91,1,25,-12,1
0,1,94,-91,1,26,-12,1
0,1,94,-91,1,27,-12,1
0,1,94,-91,1,28,-12,1
0,1,94,-91,1,29,-12,1
0,1,94,-91,1,30,-12,1
0,1,94,-91,1,31,-12,1
0,1,94,-91,1,32,-12,1
0,1,94,-91,1,33,-12,1
0,1,94,-91,1,34,-12,1
0,1,94,-91,1,35,-12,1
0,1,94,-91,1,36,-12,1
0,1,94,-91,1,37,-12,1
